eval_loss,eval_accuracy,eval_f1,eval_recall,eval_precision,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.6007936000823975,0.7096925604318235,0.709626029069697,0.7096925604318235,0.7098900051346729,43.7265,97.447,12.189,3.0
0.5689069628715515,0.7073456934991786,0.7072585936432938,0.7073456934991786,0.7075870594247617,43.6896,97.529,12.2,3.0
0.5741046071052551,0.7105633802816902,0.7105218909077923,0.7105633802816902,0.7106841652921433,43.7352,97.404,12.187,3.0
0.5738419890403748,0.7112676056338029,0.7104813508615939,0.7112676056338029,0.7135877936080092,43.7963,97.269,12.17,3.0
0.6004224419593811,0.6992957746478873,0.6989934843313683,0.6992957746478873,0.7000995867151322,43.7435,97.386,12.185,3.0
