eval_loss,eval_accuracy,eval_f1,eval_recall,eval_precision,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.48953330516815186,0.8327313769751693,0.8327294592139742,0.8327799001211029,0.8327503946046778,86.4428,102.496,12.818,3.0
0.46340084075927734,0.837923250564334,0.8379137029101072,0.8380767088665264,0.8382572225712897,85.755,103.318,12.921,3.0
0.4761364459991455,0.8353273137697517,0.8352879316479205,0.8355561273320851,0.8360793671047595,85.9163,103.124,12.896,3.0
0.47233402729034424,0.8371331828442438,0.8371320852956337,0.8372372624420127,0.8372803526752367,86.2913,102.675,12.84,3.0
0.46788322925567627,0.8342928095721864,0.8342712683097901,0.834485251683379,0.8348092995822871,86.3598,102.582,12.83,3.0
